1806,GENED 1074,FRSEMR 26J,ECON 10A,CELTIC 111
1807,STAT 151,COMPSCI 182,CELLBIO 306QC,GENED 1098
1808,CHNSHIS 253,RELIGION 1049,LPS A,ENGLISH 290EH
1809,HAA 45M,PHYSICS 15B,ECON 1017,ECON 1432
1810,FRSEMR 63N,MATH 131,FRSEMR 71G,GENED 1038
1811,GOV 1433,STAT 104,ECON 2810A,HIST 12W
1812,GENED 1038,ENG-SCI 53,AFRAMER 183Y,KOREAN BA
1813,HIST 1125,ECON 10A,GENED 1094,STAT 104
1814,EXPOS 10,PSY 15,E-PSCI 50,GENED 1038
1815,GENED 1038,MATH 21A,GENED 1033,FRSEMR 26J
1816,GENED 1038,GENED 1056,EXPOS 20,FRENCH 62
1817,GENED 1147,APMTH 10,EXPOS 20,GENED 1097
1818,ECON 1010A,COMPSCI 187,ENG-SCI 139,LIFESCI 1A
1819,TDM 109,GENED 1143,HEB 1392,STAT 139
1820,PSY 1525,GENED 1038,COMPSCI 50,ENG-SCI 95R
1821,NEURO 80,AFVS 107,BCMP 200,ECON 1010A
1822,COMPSCI 153,ECON 1123,PSY 1,ECON 1010A
1823,APMTH 207,GENED 1038,COMPSCI 50,MCB 80
1824,GENED 1023,GENED 1001,GOV 94NW,GOV 2001
1825,GENED 1038,GOV 1074,MUSIC 10A,ENG-SCI 241
1826,OEB 65,HISTSCI 1780,GENED 1011,ESPP 90N
1827,COMPSCI 282BR,GENED 1104,MATH 21B,ENG-SCI 157
1828,GENED 1074,GENED 1116,ECON 1010B,PSY 1201
1829,RELIGION 1814,CHNSE BA,LATIN 175,HIST 2271
1830,GENED 1001,PHYSICS 151,STAT 121A,COMPSCI 242
1831,HIST 13T,SCRB 197,MATH 101,PSY 2010
1832,GENED 1080,STAT 110,PHIL 14,NEURO 80
1833,MATH 21A,STAT 110,LIFESCI 50A,SOC-STD 68RJ
1834,CHEM 17,SOCIOL 1186,APCOMP 215,ECON 1010A
1835,ECON 10A,CHEM 101,PHIL 19,COMPSCI 136
1836,MCB 91,ENGLISH 90CNC,ECON 1123,HISTSCI 1932
1837,BE 110,ITAL 138,SOCIOL 1181,PSY 1900
1838,GENED 1038,EASTD 194,HISTSCI 98,GOV 2305
1839,FRSEMR 50S,APCOMP 298R,GENED 1038,SOC-STD 68RJ
1840,COMPSCI 50,GENED 1093,FRSEMR 64J,GENED 1177
1841,CHEM 17,ECON 1010A,GENED 1091,ENG-SCI 95R
1842,PSY 1861,GENED 1145,RELIGION 2002,GENED 1006
1843,BIOSTAT 232,EXPOS 20,GENED 1074,HAA 278P
1844,LPS A,PHIL 34,COMPSCI 121,GENED 1043
1845,ENG-SCI 241,GENED 1074,LING 73A,APMTH 207
1846,OEB 53,PSY 1,MATH 21B,APMTH 104
1847,EMR 147,ECON 2810A,GENED 1091,ARABIC AA
1848,GENED 1004,CHNSE BA,ENG-SCI 239,GOV 1372
1849,GOV 1790,MCB 80,GENED 1097,STAT 110
1850,SCRB 190,STAT 185,GENED 1093,PSY 1900
1851,ENGLISH 10,CHEM 110,GENED 1038,FRENCH 30
1852,JAPAN 130A,COMPSCI 171,ENG-SCI 139,MATH 251Y
1853,GENED 1071,COMPLIT 175,GENED 1145,AFVS 14
1854,LING 73A,COMPSCI 50,STAT 120,MATH 112
1855,MATH 21A,FRSEMR 70J,HIST 1155,STAT 110
1856,COMPSCI 136,GENED 1023,HIST 1908,STAT 121A
1857,COMPSCI 182,LING 101,HIST-LIT 90EV,HIST 3920A
1858,MATH 1B,GOV 1510,STAT 110,ECON 1432
1859,LIFESCI 1A,MATH 1B,GENED 1130,ECON 1010A
1860,SOC-STD 10A,ECON 2020A,STAT 104,GENED 1098
1861,GENED 1120,APPHY 235,GOV 94GD,MCB 80
1862,ECON 1017,GENED 1074,LPCE 101,EXPOS 20
1863,EXPOS 20,GENED 1041,GENED 1080,MATH 21B
1864,GENED 1038,CHEM 177,LIFESCI 2,COMPSCI 171
1865,ECON 2010A,MATH 101,ECON 10A,GENED 1038
1866,ECON 2110,HIST 1511,FRSEMR 51P,HAA 97R
1867,STAT 110,GENED 1038,SOC-STD 98LF,EXPOS 40
1868,MATH 22A,GENED 1174,MCB 80,PHYSICS 253A
1869,APMTH 10,APMTH 111,GENED 1097,GENED 1116
1870,ENGLISH 90HP,GOV 1021,GOV 2340A,PHIL 248
1871,MATH 124,PHIL 129,MED-SCI 300QC,HEB 1392
1872,GOV 1783,ANTHRO 1208,GENED 1120,LPS A
1873,EASTD 194,HIST-LIT 90EO,MCB 112,LING 101
1874,GENED 1104,APCOMP 209A,GENED 1094,GOV 20
1875,HISTSCI 99A,APMTH 10,ECON 1010B,GENED 1043
1876,GENED 1038,LPS A,ECON 1017,FRSEMR 24G
1877,EXPOS 20,SCRB 175,FOLKMYTH 111,GOV 94BC
1878,APCOMP 215,ECON 10A,STAT 110,PSY 1900
1879,PHYSCI 2,PSY 3340,MATH 22A,HISTSCI 98
1880,COMPSCI 171,GENED 1002,GENED 1033,MUSIC 175R
1881,MATH 1B,COMPSCI 50,IMMUN 201,LIFESCI 2
1882,FRSEMR 51S,MBB 980F,STAT 104,ENGLISH CHCR
1883,PHYSCI 2,APMTH 10,MCB 80,GENED 1145
1884,LIFESCI 1A,GENED 1002,LING 105,WOMGEN 1283
1885,COMPSCI 61,GENED 1038,COMPSCI 227,CHNSE 140XA
1886,APMTH 121,ECON 10A,MBB 980P,ANTHRO 1610
1887,GOV 2001,PHS 2000A,ENG-SCI 241,COMPSCI 50
1888,ENG-SCI 222,ENGLISH 10,GENED 1044,HIST 2636
1889,HLTHPOL 3040,AFVS 215,GOV 20,APMTH 104
1890,JAPAN 130A,LIFESCI 1A,GOV 1008,GENED 1001
1891,ECON 10A,MCB 80,COMPSCI 50,HIST 1155
1892,PHIL 34,GENED 1175,APMTH 121,LIFESCI 1A
1893,APMTH 205,ECON 1010A,GENED 1023,GOV 20
1894,COMPSCI 61,CHNSHIS 229R,LING 73C,MATH 1A
1895,ANTHRO 2036,PHIL 34,PSY 2301,NEURO 80
1896,APMTH 101,ENG-SCI 239,STAT 110,GOV 1510
1897,MATH 99R,MATH 1A,COMPSCI 61,ENG-SCI 96
1898,MATH 21A,ISLAMCIV 145A,GOV 1780,HIST 12W
1899,GENED 1091,FRENCH 80,EXPOS 40,APMTH 205
1900,GOV 20,GENED 1091,ENGLISH 184CF,ESPP 77
1901,BMIF 201,FRSEMR 26K,CHNSE 130XA,LIFESCI 1A
1902,GENED 1038,MBB 980R,GENED 1120,COMPSCI 109A
1903,COMPSCI 182,GENED 1001,RUSS 111,ENG-SCI 239
1904,MATH 131,GENED 1044,MCB 112,SLAVIC 189
1905,ASTRON 202A,HIST 1700,ECON 10A,MED-SCI 302QC
1906,PSY 1950,GENED 1116,SOCIOL 1163,PSY 1005
1907,COMPSCI 121,ECON 2010A,LING 241A,CHEM 177
1908,GOV 2001,FRSEMR 52C,FRSEMR 41P,ENGLISH 90KB
1909,STAT 121A,SOC-STD 96AP,COMPSCI 121,HUMAN 10A
1910,COMPSCI 109A,MATH 19A,GENED 1116,OEB 53
1911,GENED 1094,PSY 1005,GENED 1038,PSY 3340
1912,MCB 80,MATH 1B,GENED 1001,STAT 110
1913,ENG-SCI 239,COMPSCI 50,COMPSCI 121,ENG-SCI 181
1914,ECON 2450A,AFRAMER 134X,GENED 1105,GENED 1111
1915,SOCIOL 1163,GENED 1130,GENED 1147,SOCIOL 1186
1916,ECON 1010A,STAT 139,FRSEMR 26J,GENED 1093
1917,GENED 1038,LIFESCI 2,SCRB 195,ENG-SCI 239
1918,SCRB 195,GENED 1038,PSY 1708,AFVS 133
1919,CHEM 17,MATH 21A,ENG-SCI 239,PSY 15
1920,GENED 1094,HAA 45M,GENED 1091,WOMGEN 1204
1921,ASTRON 17,GENED 1074,GENED 1001,COMPSCI 50
1922,COMPSCI 109A,GENED 1098,MCB 80,PHIL 175
1923,MOD-HEB BA,COMPSCI 50,ANTHRO 1610,FRSEMR 31J
1924,MATH 1A,ECON 1545,APMTH 104,MCB 169
1925,GENED 1038,LATIN 175,PSY 1015,COMPSCI 121
1926,PHIL 34,PSY 14,E-PSCI 168,PSY 1
1927,PSY 1523,HISTSCI 1460,EXPOS 20,MUSIC 189R
1928,GOV 1796,PSY 1,PHIL 248,SOCIOL 3310
1929,ENG-SCI 139,PSY 1900,GENED 1093,EMR 141
1930,ENG-SCI 155,RUSS 111,GOV 1372,FRSEMR 25X
1931,ECON 10A,ECON 1021,LATIN 1,STAT 110
1932,GOV 1790,ECON 70,GENED 1120,MED-SCI 302QC
1933,APMTH 10,ECON 1011A,STAT 104,GENED 1105
1934,MATH 1B,PSY 1521,ECON 1123,RSEA 350
1935,GENED 1006,GENED 1091,CHNSE BA,COMPSCI 165
1936,FRSEMR 33X,LPS A,MCB 80,ECON 1021
1937,GENED 1038,EMR 146,IGBO AA,MUSIC 150
1938,STAT 110,LPS A,GOV 1790,PHYSCI 2
1939,MUSIC 150,ECON 1011A,KOREAN BX,EXPOS 20
1940,PHIL 138,MED-SCI 300QC,PSY 1,GENED 1038
1941,GENED 1038,AFVS 141BR,MUSIC 16A,HIST 1511
1942,GOV 1433,PHYSCI 2,APMTH 205,GENED 1038
1943,PHS 2000A,ENG-SCI 273,STAT 300HFRA,OEB 50
1944,ECON 1010A,GENED 1023,COMPSCI 61,FRSEMR 60H
1945,SOCIOL 1104,APMTH 101,HUMAN 10A,MED-SCI 302QC
1946,APMTH 121,EASTD 199,ENGLISH 185E,MATH 1A
1947,PHYSICS 141,PSY 1900,ECON 10A,COMPSCI 61
1948,PSY 2461R,PSY 1,ECON 2040,HIST 1511
1949,ECON 2248,AFVS 166,GENED 1175,MCB 111
1950,HIST 1908,PHYSCI 12B,GENED 1147,MCB 175
1951,PSY 1,PSY 1202,SOCIOL 1046,ENG-SCI 222
1952,HUMAN 20,GOV 3002,ENG-SCI 139,PSY 1750
1953,GENED 1038,LING 108,COMPSCI 107,PHYSICS 15C
1954,ENGLISH CTV,EXPOS 20,MATH 22A,BE 110
1955,STAT 121A,STAT 139,FRSEMR 26O,ENGLISH CSGJ
1956,ECON 10A,ENG-SCI 139,BIOSTAT 232,HUMAN 90
1957,ECON 1021,GENED 1079,GOV 2305,CHNSE 140A
1958,ENGLISH CFF,MATH 21A,GENED 1038,COMPSCI 50
1959,ECON 10A,COMPSCI 283,MATH 251Y,MUSIC 18A
1960,GENED 1019,PSY 1533,LIFESCI 1A,GENED 1094
1961,ENG-SCI 239,ECON 10A,EAFM 200,EXPOS 20
1962,ECON 1410,LIFESCI 1A,SOCIOL 1186,GENED 1097
1963,APCOMP 207,RSRA 299A,ECON 1010A,IRISH 200
1964,PHIL 34,JAPAN BA,STAT 121A,MATH 1B
1965,EXPOS 20,LIFESCI 1A,PHYSICS 16,PHIL 129
1966,CHEM 17,STAT 110,APCOMP 295,GENETIC 201
1967,SPANSH 30,ECON 1017,ENG-SCI 239,GOV 30
1968,GENED 1093,MATH 21A,GENED 1105,HIST 1155
1969,ENG-SCI 139,GENED 1038,PHS 2000A,STAT 244
1970,ECON 10A,COMPSCI 263,PHIL 19,GENED 1006
1971,FRSEMR 26F,GENED 1143,ARABIC AA,CHNSE 130A
1972,ECON 10A,COMPSCI 136,GOV 1433,MATH MA
1973,ENG-SCI 139,GENED 1116,LIFESCI 1A,GOV 1190
1974,LING 101,HISTSCI 98,ECON 10A,COMPSCI 182
1975,FOLKMYTH 111,CHNSE BX,AFVS 107,EXPOS 20
1976,FOLKMYTH 111,PSY 1005,GENED 1038,MCB 80
1977,GENED 1038,ECON 3011,APMTH 121,GOV 2305
1978,ENG-SCI 239,ECON 1021,ENGLISH 184CF,COMPSCI 107
1979,ENGLISH 119TY,MATH 21A,EXPOS 40,EASTD 199
1980,ENG-SCI 139,CHEM 155,PSY 1861,COMPSCI 61
1981,FRSEMR 63O,GENED 1074,HEB 1392,GENED 1038
1982,ECON 10A,MCB 60,GENED 1091,PHIL 27
1983,GENED 1038,PHIL 187,COMPSCI 107,SCRB 10
1984,STAT 110,GENED 1038,MATH 22A,ENG-SCI 95R
1985,MCB 112,GENED 1120,ECON 1644,ECON 10A
1986,SOCIOL 1173,MATH 18A,ENGLISH CKR,GENED 1023
1987,PHIL 117,PHYSCI 12B,NEUROBIO 215A,MCB 112
1988,OEB 10,MCB 175,PSY 15,NEURO 80
1989,STAT 110,BPH 208,MATH 21A,APMTH 205
1990,APMTH 22A,MCB 60,ECON 2110,CHNSE 130A
1991,LPS A,GENED 1041,ECON 10A,HIST 1028
1992,HIST-LIT 90EW,MATH 22A,LPS A,ENGLISH 145A
1993,SOCIOL 1104,STAT 110,FOLKMYTH 111,FRSEMR 41K
1994,GOV 1243,SOC-STD 96AP,ECON 10A,PSY 1015
1995,EXPOS 20,APPHY 284,EMR 133,ARABIC AA
1996,GOV 1372,GENED 1038,PHYSICS 268AR,COMPSCI 187
1997,APCOMP 215,LIFESCI 2,ENG-SCI 155,PSY 1005
1998,HIST 60O,GOV 1790,MATH 22A,GENED 1006
1999,GENED 1116,GENED 1023,LIFESCI 1A,GENED 1001
2000,E-PSCI 275,COMPSCI 252R,GENED 1038,HISTSCI 1770
2001,SOCIOL 1136,MUSIC 18A,COMPSCI 50,CHEM 301HFA
2002,ENG-SCI 139,HIST 1155,MUSIC 15A,APPHY 50A
2003,GENED 1053,GENED 1033,MATH 251Y,SOCIOL 1104
2004,MATH 21B,EXPOS 20,COMPSCI 61,ECON 10A
2005,NEURO 80,CPB 99A,HISTSCI 1770,HAA 81
2006,COMPSCI 121,GOV 1292,TDM 149,ISLAMCIV 145A
2007,APPHY 195A,APMTH 101,COMPSCI 50,HIST 1776
2008,MUSIC 15A,STAT 110,FRSEMR 64M,GENED 1038
2009,GENED 1091,GOV 94GO,MATH 222,COMPSCI 127
2010,HIND-URD 102A,APPHY 195A,PSY 1900,ITAL 10
2011,GOV 94EK,FRSEMR 26F,LIFESCI 1A,ENG-SCI 192
2012,COMPSCI 187,HIST 1026,ENGLISH 119TY,ECON 1436
2013,ECON 1010A,GENED 1091,LING 101,STAT 110
2014,ECON 10A,ECON 1436,PSY 1,PHYSICS 285B
2015,COMPSCI 50,STAT 110,GENED 1116,ENGLISH CAJR
2016,COMPSCI 50,HEB 1380,ECON 2120,ECON 10A
2017,CHNSE BX,GENED 1094,ECON 1123,COMPSCI 165
2018,GENED 1006,HIST-LIT 90ES,GOV 1060,APMTH 207
2019,ENG-SCI 51,HIST 1412,APCOMP 297R,GENED 1074
2020,CHEM 155,HISTSCI 1480,ECON 1126,ENG-SCI 297
2021,APPHY 225,PSY 14,LIFESCI 2,GENED 1001
2022,LPS A,ECON 1644,ECON 10A,LIFESCI 1A
2023,COMPSCI 105,GENED 1023,LING 73A,GENED 1143
2024,PSY 1,MATH 1B,GENED 1038,GOV 1510
2025,HIST 1125,APCOMP 207,GENED 1145,PHYSCI 2
2026,MATH 22A,MATH 1B,PHIL 34,COMPSCI 121
2027,ECON 1021,APCOMP 207,ENG-SCI 51,FRSEMR 52C
2028,GOV 1740,GENED 1041,ENG-SCI 239,ESPP 77
2029,MUSIC 175R,AFVS 15AR,MCB 169,LATIN 10
2030,PSY 1,COMPSCI 290A,GENED 1111,MUSIC 142R
2031,GENED 1097,ENG-SCI 139,ECON 2020A,ECON 10A
2032,SOCIOL 1152,GOV 94EK,GENED 1034,ECON 1420
2033,ENG-SCI 239,JAPAN BA,EXPOS 10,APMTH 22A
2034,STAT 244,STAT 110,LIFESCI 1A,MATH 1A
2035,OEB 50,MED-SCI 302QC,COMPSCI 50,MATH MA
2036,SCRB 197,PSY 1,CHNSHIS 232R,STAT 185
2037,COMPSCI 127,GENED 1094,GENED 1038,MED-SCI 300QC
2038,CELTIC 111,HISTSCI 100,SCRB 10,EXPOS 20
2039,HIST 1511,BIOSTAT 230,MED-SCI 300QC,GENED 1006
2040,COMPSCI 50,STAT 110,ECON 1432,FOLKMYTH 111
2041,PHIL 137,PHIL 34,PHIL 187,PSY 1900
2042,HIST 1265,GOV 2001,EXPOS 20,COMPSCI 50
2043,ARABIC BA,EMR 1010,GENED 1177,STAT 110
2044,STAT 110,SOCIOL 1112,MCB 80,MATH 1B
2045,COMPSCI 263,HIST 2277,GOV 1021,ECON 2360
2046,CHNSE BA,MEDVLSTD 250,CELLBIO 306QC,LPS A
2047,GOV 1510,HISTSCI 99A,GENED 1023,GENED 1177
2048,EXPOS 20,IMMUN 307QC,SOCIOL 97,ECON 1010A
2049,MCB 80,COMPSCI 61,WOMGEN 1421,HAA 18K
2050,GENED 1080,EXPOS 10,PSY 1900,EXPOS 40
2051,GENED 1091,PSY 1900,BBS 330,FRSEMR 70H
2052,COMPSCI 171,HIST 60O,GENED 1092,FOLKMYTH 111
2053,APMTH 104,HAA 18K,CHEM 17,APCOMP 207
2054,GENED 1038,GHHP 30,GENED 1074,PHYSCI 10
2055,FRSEMR 71R,GOV 1780,FRSEMR 63F,ECON 1010A
2056,HEB 1406,SPANSH 147,GENED 1074,MATH 1B
2057,SOCIOL 1046,GENED 1074,HIST-LIT 90EU,APMTH 101
2058,NEURO 80,BE 110,GENED 1006,MUSIC 180R
2059,STAT 110,ENGLISH 185E,MODMDEST 100,FOLKMYTH 111
2060,MUSIC 142R,EXPOS 20,GENED 1120,ASTRON 1
2061,GENED 1093,MUSIC 10A,AFVS 12,HEB 1381
2062,GENED 1130,GOV 1060,PSY 1950,STAT 110
2063,ANTHRO 1610,MCB 80,HISTSCI 1460,ENGLISH 90HP
2064,STAT 121A,GOV 2525,COMPSCI 171,APPHY 235
2065,FRSEMR 42H,GENED 1023,GENED 1116,ANTHRO 2036
2066,GENED 1038,GENED 1091,GENED 1044,MATH 1B
2067,SCRB 175,COMPSCI 50,MATH 131,GOV 1372
2068,STAT 121A,GENED 1177,STAT 139,HUMAN 20
2069,ENG-SCI 239,PSY 1015,STAT 121A,PSY 2660R
2070,SOCIOL 1181,GENED 1174,MATH 18A,HIST 2006
2071,ECON 1017,GOV 1730,GOV 20,ECON 10A
2072,CPB 99A,PHYSCI 2,BCS BA,ENG-SCI 51
2073,ECON 1017,OEB 155R,SOCIOL 1131,STAT 121A
2074,APMTH 207,COMPSCI 50,GENED 1104,ECON 1644
2075,APMTH 205,PHIL 138,COMPSCI 50,ENG-SCI 91HFR
2076,COMPSCI 153,MCB 80,EXPOS 20,ECON 1010A
2077,MATH 22A,PSY 1900,HISTSCI 100,STAT 110
2078,STAT 110,GENED 1143,SPANSH 61N,HEB 99A
2079,COMPSCI 50,ISLAMCIV 184,GENED 1098,HAA 171M
2080,GENED 1116,GOV 1008,LIFESCI 50A,MATH 1A
2081,APCOMP 297R,GOV 2525,LIFESCI 1A,HISTSCI 1471
2082,CHEM 170,TDM 149,CHNSE BA,LING 171
2083,PHYSCI 2,HIST 1776,APPHY 284,FRSEMR 64M
2084,MATH 116,ECON 10A,NEURO 1202,LIFESCI 2
2085,GENED 1038,GENED 1074,MATH 21A,STAT 110
2086,GENED 1004,PHYSICS 262,EXPOS 20,MED-SCI 300QC
2087,ENGLISH 185E,GENED 1093,SLAVIC 121,EASTD 199
2088,STAT 210,LIFESCI 2,MCB 80,COMPSCI 287R
2089,EXPOS 20,BIOSTAT 235,GENED 1053,STAT 110
2090,COMPSCI 187,NEURO 80,SOCIOL 98AC,MATH 1B
2091,AFRAMER 197,EXPOS 40,SOC-STD 98DX,COMPSCI 61
2092,PHYSICS 285B,LING 105,ENG-SCI 173,WOMGEN 1210FT
2093,GOV 20,PHIL 248,MATH 21A,GENED 1034
2094,GENED 1038,MCB 80,MATH 21A,ASTRON 17
2095,GOV 20,COMPSCI 107,AFVS 154J,GENED 1038
2096,WOMGEN 1283,LATIN 1,HISTSCI 2812,MATH 222
2097,SLAVIC 189,LING 73A,GENED 1074,HUMAN 10A
2098,APCOMP 209A,MCB 63,HUMAN 10A,GENED 1038
2099,MATH 22A,ENG-SCI 139,PHYSICS 15A,MED-SCI 302QC
2100,FRSEMR 62U,STAT 104,LING 101,GENED 1130
2101,GOV 1780,GENED 1038,ENGLISH CMAG,WOMGEN 1204
2102,FOLKMYTH 111,GENED 1038,HIST-LIT 90EV,STAT 185
2103,GENED 1038,COMPSCI 109A,SOC-STD 10A,GENED 1098
2104,SANSKRIT 200AR,ECON 2020A,ENGLISH 20,MATH MA
2105,ENGLISH 10,FRSEMR 43C,ENGLISH 197GR,ASTRON 1
2106,STAT 110,EXPOS 10,EXPOS 20,ESPP 77
2107,GENED 1092,GENED 1136,MATH 21A,STAT 104
2108,GENED 1080,MATH 131,EXPOS 20,APPHY 50A
2109,STAT 151,PSY 1900,GENED 1175,PHS 2000A
2110,LATIN AX,GENED 1023,HIST 1265,ECON 10A
2111,GENED 1038,GOV 1008,GOV 1060,GENED 1056
2112,OEB 10,MCB 169,PSY 1201,COMPSCI 50
2113,EXPOS 20,SOC-STD 96AP,GENED 1079,GENED 1038
2114,GENED 1074,PSY 1900,GENED 1038,STAT 211
2115,FOLKMYTH 111,HUMAN 20,ECON 1123,ANTHRO 1824
2116,EXPOS 20,COMPSCI 109A,GOV 20,PSY 1
2117,STAT 121A,MATH 21A,HEB 1290,ECON 1017
2118,ECON 70,GENED 1145,MATH 21A,GOV 1790
2119,LING 171,ECON 2810A,ECON 2020A,ECON 1936
2120,ECON 2905,ECON 1010A,SPANSH 147,STAT 110
2121,GENED 1056,GENED 1105,HIST 1036,AFVS 196R
2122,ISLAMCIV 184,EXPOS 10,BCMP 200,MCB 169
2123,COMPSCI 182,CHEM 160,FOLKMYTH 176,PHIL 14
2124,BBS 330,OEB 50,GENED 1079,ENGLISH 231
2125,LING 73C,E-PSCI 50,MED-SCI 300QC,PSY 2030
2126,PSY 1,GENED 1023,COMPSCI 242,GENED 1145
2127,FRSEMR 40J,GENED 1004,SPANSH 122,MATH MA
2128,ECON 1021,GENED 1147,COMPSCI 121,NEURO 80
2129,LPCE 101,MUSIC 175R,GENED 1177,GOV 1780
2130,ECON 10A,MATH 18A,GOV 94RC,ENGLISH 184CF
2131,HISTSCI 1770,HEB 1380,GENED 1001,STAT 110
2132,GOV 20,ENG-SCI 51,PSY 1202,GOV 1372
2133,MUSIC 189R,ECON 10A,GENED 1136,COMPSCI 263
2134,COMPSCI 61,ENG-SCI 91HFR,PHYSCI 2,ECON 10A
2135,GENED 1038,HISTSCI 1770,MATH 136,ECON 10A
2136,STAT 210,STAT 110,HIST 1017,FRSEMR 51P
2137,HISTSCI 1770,FOLKMYTH 111,AFVS 50A,HAA 45M
2138,ESPP 90G,STAT 121A,GENED 1001,ECON 10A
2139,HIST 1208,HIST 13T,PHIL 14,LIFESCI 50A
2140,PHYSICS 143B,GENED 1038,LPS A,MED-SCI 300QC
2141,HISTSCI 1780,MCB 60,MATH 22A,HLTHPOL 3040
2142,APCOMP 298R,ECON 1644,HAA 81,HEB 1392
2143,PHIL 40,GOV 1433,FRSEMR 41R,CHEM 17
2144,COMPSCI 50,PHYSICS 15A,BMIF 201,ENG-SCI 239
2145,FRSEMR 23Y,LIFESCI 1A,FRSEMR 71O,HIST 1155
2146,APMTH 207,ECON 1021,COMPSCI 136,HUMAN 10A
2147,HISTSCI 100,BBS 301,ECON 1011A,ECON 1010A
2148,ECON 10A,GENED 1006,COMPSCI 242,ESPP 90K
2149,PHIL 40,GENED 1074,MCB 80,APCOMP 209A
2150,APCOMP 215,GOV 1510,PHIL 159A,GOV 94BC
2151,CHEM 110,ENG-SCI 239,IMMUN 201,COMPSCI 109A
2152,ECON 1010A,ENG-SCI 51,HIST-LIT 90EU,BPH 208
2153,HLTHPOL 3040,SOCIOL 1131,LIFESCI 2,COMPSCI 107
2154,IMMUN 201,PSY 1811,HIST 3900,GOV 1372
2155,CHEM 17,GENED 1023,HIST 1265,SOC-STD 10A
2156,GENED 1093,STAT 139,GOV 1790,GENED 1074
2157,ECON 10A,LIFESCI 2,LING 105,GENED 1038
2158,ECON 10A,COMPSCI 165,COMPSCI 61,CHEM 30
2159,ECON 10A,BBS 330,ANTHRO 2656,GENED 1038
2160,STAT 110,PHIL 187,GENED 1006,HISTSCI 1480
2161,GENED 1093,EXPOS 20,GENED 1038,COMPSCI 50
2162,HEB 1392,SOCIOL 2278,AFVS 173,ECON 1017
2163,EXPOS 20,COMPLIT 156,STAT 121A,ECON 10A
2164,COMPSCI 50,SANSKRIT 102AR,ENGLISH 185E,SPANSH 11
2165,EXPOS 20,MATH 21A,HAA 97R,MED-SCI 300QC
2166,NEURO 80,GENED 1175,GENED 1038,ENGLISH 184CF
2167,GENED 1043,ECON 10A,ENGLISH 185E,GENED 1120
2168,GOV 1796,LIFESCI 50A,ANTHRO 1610,EXPOS 10
2169,GENED 1034,ECON 70,LIFESCI 1A,ENGLISH 119TY
2170,APPHY 50A,GOV 20,MATH 18A,KOREAN BA
2171,GENED 1092,LIFESCI 2,APCOMP 209A,ECON 1017
2172,HEB 1334,APMTH 205,ARABIC 241AR,PHIL 6
2173,GENED 1074,PSY 1,HIST-LIT 90EO,ECON 1010B
2174,COMPSCI 153,GENED 1038,MED-SCI 300QC,MBB 980R
2175,LING 105,E-PSCI 168,ENGLISH 20,GENED 1093
2176,ENGLISH 145A,STAT 110,ECON 10A,PSY 1
2177,BE 121,EXPOS 20,HISTSCI 98,APCOMP 207
2178,FRSEMR 52C,EASTD 199,MATH QA,HUMAN 10A
2179,ANTHRO 1906,ECON 1010A,EXPOS 20,MCB 80
2180,ITAL 10,GENED 1104,PSY 1,GENED 1004
2181,MUSIC 15A,AFVS 144M,STAT 110,AFRAMER 202
2182,HIST 12T,GENED 1038,MCB 80,GOV 1740
2183,PHYSCI 2,GENED 1105,GENED 1093,MATH 21A
2184,ENG-SCI 139,ECON 10A,GENED 1147,PSY 15
2185,MATH 1B,SOCIOL 1046,PSY 1,ANTHRO 99A
2186,SOCIOL 97,COMPSCI 136,LPS A,SLAVIC 118
2187,CHNSE BA,MATH MA,GENED 1097,ASTRON 1
2188,APMTH 111,PHIL 34,APMTH 10,PSY 1525
2189,MUSIC 16A,ENG-SCI 95R,GENED 1038,COMPSCI 153
2190,ENG-SCI 95R,MED-SCI 300QC,HIST 1390,CHEM 17
2191,PHYSICS 143B,MATH 22A,CHEM 17,MATH 131
2192,GENED 1006,LIFESCI 50A,GENED 1105,PSY 1900
2193,COMPSCI 242,ECON 1021,PHIL 159A,FOLKMYTH 111
2194,GENED 1074,STAT 104,COMPSCI 61,PHIL 34
2195,JAPAN BA,GOV 94RC,STAT 110,GENED 1023
2196,ECON 2020A,SCRB 297,GENED 1092,ECON 1123
2197,ENG-SCI 53,HUMAN 10A,GENED 1004,MATH 1A
2198,ENG-SCI 259,ECON 2010A,HIST 1908,NEURO 80
2199,ECON 1011A,RELIGION 1814,PSY 14,LING 101
2200,FRSEMR 63L,PHIL 14,MCB 112,COMPSCI 50
2201,ENGLISH 176TM,ISLAMCIV 145A,GENED 1011,HIST-LIT 90EK
2202,GENED 1116,PSY 1201,ENGLISH 90LL,ECON 70
2203,MATH QA,CHEM 170,GENED 1104,APPHY 50A
2204,ESPP 90N,COMPSCI 109A,MATH 251Y,MCB 80
2205,GENED 1091,MCB 169,BCMP 218,GENED 1079
2206,PHYSCI 2,COMPSCI 263,PORTUG 40,ENG-SCI 139
2207,CHEM 155,COMPLIT 120,CHEM 17,GENED 1079
2208,E-PSCI 168,COMPSCI 252R,GENED 1038,PSY 1900
2209,EXPOS 10,COMPSCI 50,YORUBA BA,STAT 121A
2210,MATH 1A,PHIL 34,MATH 18A,PHIL 14
2211,HIST-LIT 90AT,ECON 10A,ENG-SCI 139,GENED 1091
2212,APMTH 10,HIST 12F,ARABIC AA,MATH QA
2213,COMPSCI 171,EXPOS 20,MCB 350,MATH 1B
